"","Player","Nation","Pos","Squad","Age","League","Year","MidsPred"
"154","J. Møller","Southslands","MFDF","Stacked Rocks",17,"A","2020",14.0028666666667
"1131","D. Bagheri","Nganion","MFFW","Swift Marauders",19,"E","2020",14.0046666666667
"349","Z. Perrin","Imaar Vircoand","MFFW","Somber Stallions",31,"B","2020",14.0164666666667
"815","N. Bello","Sobianitedrucy","FWMF","Remarkable Flames",20,"D","2020",14.0171333333333
"418","B. Nalugwa","Dosqaly","MF","Weak Blimps",18,"B","2020",14.0207333333333
"2254","K. Mugala","Nganion","MF","Horrible Bison",18,"E","2021",14.0237333333333
"1940","I. Masson","Central Diasongo","MF","Coy Sunbirds",18,"D","2021",14.0291
"534","Z. Matsui","Giumle Lizeibon","MFFW","Mean Trolls",25,"C","2020",14.0416333333333
"1842","G. Waswa","Esia","MF","Supreme Jaguars",23,"C","2021",14.0425
"275","L. Gutiérrez","Central Diasongo","MFFW","Lady Ocelots",21,"B","2020",14.0425
"2418","W. Ghosh","Eastern Sleboube","MF","Swift Bison",29,"E","2021",14.0614666666667
"1180","K. Cheung","Rarita","FWMF","Golden Cadets",21,"RFL","2020",14.0623666666667
"395","I. Namutosi","Dosqaly","MF","Unethical Comets",17,"B","2020",14.0661333333333
"642","C. Nambooze","Redohrainbri","MF","Weak Chargers",32,"C","2020",14.0715333333333
"2435","U. Jansons","Nganion","FWMF","Ultimate Penguins",26,"E","2021",14.0739333333333
"1092","S. Wimmer","Nganion","MF","Screaming Ramblers",25,"E","2020",14.0757666666667
"164","L. Hofmann","People's Land of Maneau","FWMF","Sugar Storm",17,"A","2020",14.0792666666667
"327","J. Ginting","Dosqaly","DFMF","Solemn Leopards",17,"B","2020",14.0823666666667
"1685","Q. Scott","Byasier Pujan","FWMF","Awkward Trailblazers",20,"C","2021",14.0825
"939","T. Jiu","Nganion","FWMF","Flying Penguins",32,"E","2020",14.0840666666667
"2235","M. Mudimba","Nganion","MF","Hideous Spiders",23,"E","2021",14.0859
"1185","C. Owere","Rarita","MF","Golden Cadets",25,"RFL","2020",14.0895666666667
"1522","H. Nsungwa","Dosqaly","MF","Serious Thunderbirds",21,"B","2021",14.093
"1606","B. Guillot","Central Diasongo","MF","Swift Rustlers",26,"B","2021",14.1020333333333
"645","X. Namuyanja","Esia","MFFW","Weak Chargers",17,"C","2020",14.1028666666667
"1602","Y. Salminen","Dosqaly","FWMF","Swift Rustlers",18,"B","2021",14.1125666666667
"582","V. Kiggundu","Southern Ristan","MF","Spicy Gophers",25,"C","2020",14.1209
"1225","C. Sulaiman","Dosqaly","DFMF","Walking Runners",26,"RFL","2020",14.1260666666667
"2201","I. Babirye","Nganion","MF","Festive Governors",22,"E","2021",14.1263
"2177","I. Benedetti","Zamlie Niabangthe","MF","Deferred Dolphins",22,"E","2021",14.1327
"1171","T. Achan","Southslands","MF","Educated Avengers",27,"RFL","2020",14.1411666666667
"453","R. Nimusiima","Giumle Lizeibon","MFFW","Awkward Trailblazers",32,"C","2020",14.1424
"1175","K. Kuok","Rarita","DFMF","Golden Cadets",25,"RFL","2020",14.1436
"1770","Q. Patil","Esia","FWMF","Punctual Archers",27,"C","2021",14.1535666666667
"2369","M. Sseguya","Nganion","GKMF","Sassy Knights",36,"E","2021",14.1658
"21","H. Engel","Byasier Pujan","MFFW","Fighting Cougars",25,"A","2020",14.1685
"544","P. Anderson","Esia","MFFW","Punctual Archers",23,"C","2020",14.1808666666667
"461","A. Mugwagwa","Dastatesne","MF","Blue Jaguars",19,"C","2020",14.1876333333333
"1077","K. Deng","Nganion","MFDF","Sassy Knights",21,"E","2020",14.2056666666667
"1155","I. Fong","Rarita","MF","Black Coyotes",19,"RFL","2020",14.2198666666667
"827","G. Fujita","Moaithe","MF","Rowdy Clippers",22,"D","2020",14.2512666666667
"476","K. Sah","Liacra","MF","Fiery Governors",19,"C","2020",14.2654666666667
"11","U. Pichler","Quewenia","MFFW","Fanatical Outlaws",22,"A","2020",14.2697
"1571","D. Cauhan","Dosqaly","MF","Solemn Leopards",17,"B","2021",14.2737333333333
"563","I. Muchenje","Dosqaly","MF","Silver Frogs",20,"C","2020",14.2758333333333
"1787","N. Sembiring","Giumle Lizeibon","MF","Red Artichokes",28,"C","2021",14.2763333333333
"2262","E. Andoh","Central Diasongo","MF","Mad Bees",27,"E","2021",14.2832333333333
"1824","U. Rees","Dosqaly","FWMF","Spicy Gophers",32,"C","2021",14.2867666666667
"1123","V. Yohane","Imaar Vircoand","FWMF","Swift Marauders",22,"E","2020",14.2870666666667
"2169","B. Kaonga","Central Namemo Laand","MF","Deferred Dolphins",22,"E","2021",14.2903333333333
"1719","Y. Dupont","Esia","MFFW","Fiery Governors",17,"C","2021",14.3076666666667
"804","B. Thomsen","Ngoque Blicri","MF","Red Rangers",23,"D","2020",14.3212
"280","G. Nakisuyi","Central Namemo Laand","MF","Overconfident Kangaroos",23,"B","2020",14.3255
"2287","W. Wandera","Nkasland Cronestan","FWMF","Orange Giants",28,"E","2021",14.3311666666667
"1337","I. Mlambo","Redohrainbri","MFFW","Punctual Rustlers",28,"A","2021",14.3312666666667
"105","T. Zoabi","People's Land of Maneau","MFFW","Punctual Rustlers",18,"A","2020",14.3345666666667
"1311","Y. Ferrara","People's Land of Maneau","MF","Mighty Jays",20,"A","2021",14.3382333333333
"1486","V. Foong","Dosqaly","MF","Mean Colts",20,"B","2021",14.3428
"1911","A. Goossens","Esia","MF","Wicked Gentlefolk",17,"C","2021",14.3574666666667
"1950","J. Saidu","Nganion","FWMF","Fighting Clippers",35,"D","2021",14.3613333333333
"977","U. Wahyudi","Tiagascar Westlands","MF","Mad Bees",20,"E","2020",14.3671
"630","B. Jalali","Rosvi","MFFW","Ultimate Longhorns",24,"C","2020",14.3758333333333
"1693","A. Ashaba","Byasier Pujan","MF","Awkward Trailblazers",27,"C","2021",14.3785
"60","R. Akech","Eastern Covaki","MF","Horrible Storm",25,"A","2020",14.3787333333333
"1924","C. Go","Sobianitedrucy","MF","Coy Catamarans",32,"D","2021",14.3853
"1468","J. Bah","Dosqaly","MF","Jumping Beans",20,"B","2021",14.3855333333333
"1195","P. Romero","Rarita","MF","Great Pandas",26,"RFL","2020",14.3968666666667
"1701","H. Manyika","Lylimi","MFFW","Awkward Trailblazers",30,"C","2021",14.3981
"1089","K. Kaunda","Nganion","MF","Screaming Ramblers",22,"E","2020",14.4204
"167","W. Bruno","Tito Mian New Ili Siaco","FWMF","Sugar Storm",26,"A","2020",14.4206666666667
"1082","I. Suleman","Central Badad","MF","Screaming Ramblers",19,"E","2020",14.4241333333333
"62","Z. Cher","Ngoque Blicri","MF","Horrible Storm",24,"A","2020",14.4283333333333
"2466","G. Muhairwe","Lowwlaands","MF","Mad Wolverines",28,"RFL","2021",14.4311333333333
"2148","M. Gómez","Nganion","FWMF","Big Foxes",22,"E","2021",14.4408666666667
"302","E. Ooi","Reugha","DFMF","Simple Jayhawks",21,"B","2020",14.4415666666667
"1007","N. Brouwer","Nganion","MFFW","Mighty Jimmies",30,"E","2020",14.4418666666667
"2081","Y. Namutosi","Sobianitedrucy","MF","Remarkable Flames",18,"D","2021",14.4466666666667
"561","C. Chow","Esia","FWMF","Silver Frogs",20,"C","2020",14.4516
"1106","X. Owori","Nganion","MF","Serious Magicians",30,"E","2020",14.4528333333333
"2358","F. Among","Biarizea","FWMF","Running Bigfoots",24,"E","2021",14.4743666666667
"1638","E. Rashidi","Landli Blicporlip","MFFW","Unethical Comets",28,"B","2021",14.4833666666667
"1183","A. Mandlate","Rarita","MF","Golden Cadets",24,"RFL","2020",14.4928
"2477","B. Rohman","People's Land of Maneau","MFFW","Mad Wolverines",22,"RFL","2021",14.4963666666667
"1530","N. Masango","Dosqaly","MFFW","Serious Thunderbirds",19,"B","2021",14.4988333333333
"1528","G. Debnath","Dosqaly","MFFW","Serious Thunderbirds",17,"B","2021",14.5000333333333
"1903","X. Natamba","Esia","MFFW","White Firebirds",18,"C","2021",14.5080333333333
"2388","F. Mbale","Nganion","MF","Screaming Ramblers",32,"E","2021",14.5167
"910","I. Ochola","Nganion","DFMF","Delta Colts",19,"E","2020",14.5180666666667
"138","C. K?avi?š","People's Land of Maneau","MF","Somber Bombers",24,"A","2020",14.5328333333333
"1838","X. Seidu","Giumle Lizeibon","FWMF","Supreme Jaguars",26,"C","2021",14.5330666666667
"2429","J. Elsayed","Nganion","MFFW","Swift Bison",28,"E","2021",14.559
"531","Q. Okurut","People's Land of Maneau","MF","Mean Trolls",20,"C","2020",14.5598
"528","Q. Maphosa","Esia","MF","Mean Trolls",25,"C","2020",14.5650333333333
"833","Z. Bala","Sobianitedrucy","MF","Rowdy Clippers",25,"D","2020",14.5677666666667
"2422","L. Kagoya","Nganion","MF","Swift Bison",21,"E","2021",14.5741
"1810","C. Wee","Esia","FWMF","Silver Frogs",29,"C","2021",14.5787
"510","G. Moulin","Esia","MF","Marvelous Anchors",19,"C","2020",14.5810333333333
"369","Z. Pinto","Republic of Denand Landsa","FWMF","Swift Rustlers",22,"B","2020",14.5827
"768","Y. Atoo","Galamily","MF","Mighty Monkeys",23,"D","2020",14.5829
"787","B. Lao","Kesternsri","MF","Punctual Fire",18,"D","2020",14.6067333333333
"625","F. Schmitt","Quewenia","MF","Ultimate Longhorns",32,"C","2020",14.6154
"829","F. Mulindwa","Sobianitedrucy","MF","Rowdy Clippers",18,"D","2020",14.6302666666667
"543","K. Ssenyondo","Esia","MFFW","Punctual Archers",27,"C","2020",14.6390333333333
"777","K. Mwanje","Sobianitedrucy","MFDF","Mighty Monkeys",22,"D","2020",14.6411
"357","R. Mkandla","Southern Ristan","FWMF","Supreme Janes",27,"B","2020",14.6468
"664","Y. Apolot","Janmico","MF","Coy Sunbirds",26,"D","2020",14.6615
"166","E. Hussain","Southslands","FWMF","Sugar Storm",18,"A","2020",14.6678666666667
"191","H. Chirwa","Dosqaly","MF","Flawless Cows",17,"B","2020",14.6688333333333
"2383","O. Gatti","Nganion","DFMF","Screaming Ramblers",23,"E","2021",14.673
"945","H. Gomo","Janmico","MF","Flying Penguins",23,"E","2020",14.6764333333333
"252","H. Simanjuntak","Dosqaly","FWMF","Jumping Beans",20,"B","2020",14.6922
"606","I. Low","Dozstan","FWMF","Ultimate Dolphins",20,"C","2020",14.6933333333333
"2036","Y. Turyatemba","Lefghau","MF","Mean Wolves",27,"D","2021",14.7002333333333
"2411","Y. Vong","Nganion","MF","Serious Magicians",18,"E","2021",14.7025
"504","K. Okoro","Esia","DFMF","Marvelous Anchors",20,"C","2020",14.7365666666667
"1458","K. Kaudha","Dosqaly","MF","Grotesque Rocks",22,"B","2021",14.7434666666667
"916","F. Ainembabazi","Nganion","MF","Delta Colts",22,"E","2020",14.7488666666667
"1361","D. Masereka","Ngoque Blicri","FWMF","Somber Bombers",26,"A","2021",14.7667333333333
"314","F. Awino","Dosqaly","MF","Simple Privateers",27,"B","2020",14.7695333333333
"824","G. Kowalczyk","Dosqaly","FWMF","Rowdy Clippers",22,"D","2020",14.7704666666667
"509","E. Oh","Esia","MF","Marvelous Anchors",20,"C","2020",14.7720666666667
"1152","D. Makumbi","Rarita","FWMF","Black Coyotes",17,"RFL","2020",14.7739333333333
"926","T. Sinaga","Rarita","MFFW","Delta Colts",23,"E","2020",14.788
"1492","M. Musenero","Dosqaly","FWMF","Mean Poets",21,"B","2021",14.8195333333333
"1083","Q. Kobusinge","Nancipenuaroe","MF","Screaming Ramblers",29,"E","2020",14.8233333333333
"577","X. Lunyolo","Esia","FWMF","Spicy Gophers",17,"C","2020",14.8386333333333
"1381","D. Tukamuhebwa","People's Land of Maneau","FWMF","Swift Musketeers",21,"A","2021",14.84
"1885","L. Mponda","Dosqaly","MF","Weak Chargers",23,"C","2021",14.8409
"992","U. Okidi","Nganion","FWMF","Mighty Jimmies",26,"E","2020",14.8454
"942","K. Sántos","Coastpa Barleslands","MF","Flying Penguins",23,"E","2020",14.8475666666667
"1716","C. Abbo","Esia","MFDF","Fiery Governors",19,"C","2021",14.8544333333333
"298","N. Opolot","Dosqaly","MF","Serious Thunderbirds",17,"B","2020",14.8653333333333
"960","G. Berger","Nganion","MF","Horrible Bison",33,"E","2020",14.8781
"346","E. Teixeira","Slandsganiamayotteque","MF","Somber Stallions",19,"B","2020",14.8842333333333
"1186","F. Johnston","Rarita","MF","Golden Cadets",33,"RFL","2020",14.8883666666667
"917","J. Mugenyi","Nganion","MF","Delta Colts",24,"E","2020",14.8884333333333
"318","W. Mugisha","Dosqaly","MF","Simple Privateers",27,"B","2020",14.9129333333333
"1349","Q. Annan","Greri Landmoslands","MF","Solemn Cougars",18,"A","2021",14.9129666666667
"785","Z. Moreira","Sobianitedrucy","FWMF","Punctual Fire",23,"D","2020",14.9172333333333
"2410","V. Ojara","Nganion","MF","Serious Magicians",21,"E","2021",14.9299
"33","G. Lukyamuzi","Thaijagypt","MF","Great Galactic Gorgons",26,"A","2020",14.9528666666667
"407","T. Pärn","Dosqaly","MF","Villainous Eagles",19,"B","2020",14.9539666666667
"2045","E. Fiore","Redohrainbri","MF","Mighty Monkeys",19,"D","2021",14.9555
"397","J. Papp","Dosqaly","MF","Unethical Comets",20,"B","2020",14.9815
"1200","H. Abe","Rarita","MFFW","Great Pandas",24,"RFL","2020",14.9824333333333
"475","A. Omara","Esia","MF","Fiery Governors",29,"C","2020",14.9863
"2150","Q. D'angelo","Rosvi","FWMF","Big Foxes",27,"E","2021",15.001
"2328","I. Alghamdi","Varijitri Isles","FWMF","Punctual Leopards",23,"E","2021",15.0064666666667
"595","Q. Demir","Esia","MF","Supreme Jaguars",18,"C","2020",15.0297666666667
"1284","U. Guerin","Tabhu Striary","MF","Green Fleet",17,"A","2021",15.0308333333333
"118","T. Mguni","Esia","MFFW","Silver Heels",23,"A","2020",15.0314
"400","E. Rashidi","Landli Blicporlip","MFFW","Unethical Comets",27,"B","2020",15.0447666666667
"2153","J. Willems","Mico","MF","Big Foxes",27,"E","2021",15.0457
"2070","H. Sat?","Byasier Pujan","FWMF","Remarkable Flames",21,"D","2021",15.0461333333333
"1746","M. Manda","Quewenia","MF","Marvelous Anchors",20,"C","2021",15.0487333333333
"2469","P. Hoi","People's Land of Maneau","MF","Mad Wolverines",30,"RFL","2021",15.0498333333333
"823","U. Cruz","Sobianitedrucy","DFMF","Rowdy Clippers",26,"D","2020",15.0517666666667
"19","B. Kakooza","Central Namemo Laand","MFDF","Fighting Cougars",31,"A","2020",15.0668
"2223","M. Braun","Zacia Lygia","MFDF","Flying Penguins",22,"E","2021",15.0704666666667
"235","C. Sari","Dosqaly","MFFW","Grotesque Rocks",20,"B","2020",15.0886333333333
"830","L. Kabuye","Sobianitedrucy","MF","Rowdy Clippers",27,"D","2020",15.0928666666667
"1637","O. Isaac","Dosqaly","MFDF","Unethical Comets",20,"B","2021",15.0982666666667
"25","B. Mulyana","People's Land of Maneau","FWMF","Great Galactic Gorgons",34,"A","2020",15.1012666666667
"1600","Y. Makavan","Dosqaly","MFFW","Supreme Janes",20,"B","2021",15.1091
"837","G. Rahmani","Sobianitedrucy","MFFW","Rowdy Clippers",18,"D","2020",15.1134333333333
"1097","H. Kikuchi","Nganion","FWMF","Serious Magicians",21,"E","2020",15.1172333333333
"1273","A. Tayebwa","Dosqaly","MF","Great Galactic Gorgons",21,"A","2021",15.1185666666667
"1060","I. Murakami","Nganion","FWMF","Running Bigfoots",20,"E","2020",15.1276666666667
"1118","L. Kagoya","Nganion","MFFW","Swift Bison",20,"E","2020",15.1298
"1365","M. Ferrara","People's Land of Maneau","MF","Somber Bombers",22,"A","2021",15.1307333333333
"2495","J. Maier","Rarita","MFDF","Red Anchormen",20,"RFL","2021",15.1326
"2131","R. Uchida","Sobianitedrucy","DFMF","Wet Flames",23,"D","2021",15.1328666666667
"648","Z. Mayr","Lefghau","FWMF","White Firebirds",20,"C","2020",15.1391333333333
"2349","O. Guzmán","Nganion","MF","Rabid Greyhounds",18,"E","2021",15.1471666666667
"358","G. Albrecht","Dosqaly","MF","Supreme Janes",22,"B","2020",15.1496333333333
"432","C. Rathod","Dosqaly","MF","Wet Monarchs",21,"B","2020",15.1502333333333
"1844","Q. Demir","Esia","MF","Supreme Jaguars",19,"C","2021",15.1545666666667
"1182","A. Koh","Rarita","MF","Golden Cadets",29,"RFL","2020",15.1583666666667
"1988","K. Nanyondo","Sobianitedrucy","DFMF","Hideous Spartans",27,"D","2021",15.1611666666667
"57","E. Amponsah","Nganion","FWMF","Horrible Storm",28,"A","2020",15.1629666666667
"1756","A. Lekuru","Leoneku Guidisia","FWMF","Mean Trolls",22,"C","2021",15.1881333333333
"1677","Z. Wati","Dosqaly","MF","Wet Monarchs",22,"B","2021",15.1892666666667
"1138","U. Lang","Central Namemo Laand","MF","Ultimate Penguins",23,"E","2020",15.1971
"862","H. Ayaa","Rosvi","DFMF","Strange Pioneers",19,"D","2020",15.2104333333333
"1541","J. Sembiring","Coastpa Barleslands","MF","Simple Jayhawks",21,"B","2021",15.2117333333333
"42","U. García","People's Land of Maneau","MF","Green Fleet",18,"A","2020",15.2428
"1695","H. Gimbo","Esia","MF","Awkward Trailblazers",31,"C","2021",15.2488
"2463","H. Nuwahereza","Nkasland Cronestan","FWMF","Mad Wolverines",32,"RFL","2021",15.2671333333333
"1763","I. Achom","Esia","MFDF","Mean Trolls",18,"C","2021",15.2672666666667
"923","U. Oyella","Dosqaly","MFFW","Delta Colts",32,"E","2020",15.273
"2049","M. Kabiru","Sobianitedrucy","MF","Mighty Monkeys",23,"D","2021",15.2768333333333
"66","C. Awad","People's Land of Maneau","MFFW","Horrible Storm",28,"A","2020",15.3007666666667
"4","L. Goodarzi","People's Land of Maneau","MF","Fanatical Outlaws",27,"A","2020",15.3082
"1669","L. Amule","Dosqaly","FWMF","Wet Monarchs",19,"B","2021",15.3114333333333
"134","X. Bekher","Lylimi","FWMF","Somber Bombers",27,"A","2020",15.3292666666667
"721","Q. Krasniqi","Sobianitedrucy","DFMF","Hideous Spartans",18,"D","2020",15.3296
"1213","Q. Gruber","Rarita","MFDF","Mad Cardinals",20,"RFL","2020",15.3321666666667
"1142","B. Mabika","Nganion","MF","Ultimate Penguins",18,"E","2020",15.3417333333333
"1642","C. Hu","Dosqaly","FWMF","Villainous Eagles",18,"B","2021",15.3453
"903","B. Kaonga","Central Namemo Laand","MF","Deferred Dolphins",21,"E","2020",15.3481
"1093","L. Odur","Rosvi","MF","Screaming Ramblers",30,"E","2020",15.3663666666667
"2218","Q. Naturinda","Rosvi","MF","Flying Penguins",25,"E","2021",15.3823333333333
"441","B. Ionescu","Esia","FWMF","Awkward Trailblazers",17,"C","2020",15.408
"2209","O. Balog","Rarita","DFMF","Flying Penguins",28,"E","2021",15.4124333333333
"1822","U. Tweheyo","Esia","DFMF","Spicy Gophers",30,"C","2021",15.4129666666667
"586","H. Musiime","Esia","MFFW","Spicy Gophers",29,"C","2020",15.4145333333333
"65","H. Shoko","Nganion","MFFW","Horrible Storm",26,"A","2020",15.4443666666667
"2154","E. Achan","Nganion","MF","Big Foxes",30,"E","2021",15.4578666666667
"55","R. Dijkstra","Central Diasongo","FWMF","Horrible Storm",29,"A","2020",15.4617
"1215","J. Kataike","Rarita","MFFW","Mad Cardinals",27,"RFL","2020",15.4621333333333
"1048","S. Sande","Nganion","FWMF","Punctual Leopards",24,"E","2020",15.4649
"1543","A. Nwachukwu","Dosqaly","MF","Simple Jayhawks",24,"B","2021",15.4986666666667
"1450","O. Tshuma","Rarita","DFMF","Grotesque Rocks",25,"B","2021",15.5080666666667
"634","I. Ly","Esia","FWMF","Weak Chargers",19,"C","2020",15.5154333333333
"1676","J. Nakubulwa","Dosqaly","MF","Wet Monarchs",25,"B","2021",15.5222333333333
"979","C. Vázquez","Nganion","MFFW","Mad Bees",21,"E","2020",15.5288666666667
"1300","R. Akech","Eastern Covaki","MF","Horrible Storm",26,"A","2021",15.5303
"2375","F. Rozman","Imaar Vircoand","MFFW","Sassy Knights",26,"E","2021",15.5359666666667
"244","M. Chari","Dosqaly","MFFW","Hideous Pioneers",19,"B","2020",15.5391666666667
"1387","G. Abbas","Reugha","MF","Swift Musketeers",22,"A","2021",15.5483333333333
"2391","I. Okiror","Nganion","MF","Screaming Ramblers",34,"E","2021",15.5542666666667
"1839","L. Jung","Rarita","FWMF","Supreme Jaguars",20,"C","2021",15.5569666666667
"2215","X. Marroquín","Nancipenuaroe","MF","Flying Penguins",21,"E","2021",15.5686666666667
"390","Z. Ebner","Dosqaly","DFMF","Unethical Comets",19,"B","2020",15.5706333333333
"1334","G. Chong","People's Land of Maneau","MF","Punctual Rustlers",22,"A","2021",15.5873666666667
"1774","K. Anek","Esia","MF","Punctual Archers",29,"C","2021",15.6064
"972","F. binti Sulaiman","Nganion","MF","Mad Bees",21,"E","2020",15.6285
"1843","M. Kyomugisha","Esia","MF","Supreme Jaguars",18,"C","2021",15.6413666666667
"218","L. Kond?","Dosqaly","MF","Golden Rustlers",17,"B","2020",15.6614
